HIP,Name,RA_deg,Dec_deg,Magnitude
88357,,270.65019,60.449458,9.96
91581,,280.137945,-16.999956,10.66
72481,,222.311385,-45.801665,9.29
19891,,63.996855,39.274784,9.45
10825,,34.836135,11.975049,9.33
59015,,181.50342,23.204659,7.49
100255,,304.994415,51.579088,9.89
91586,,280.1745,10.965209,7.75
72490,,222.33528,-60.079882,9.18
88367,,270.675165,45.129868,8.42
10836,,34.857569999999996,-38.977419,7.67
72519,,222.407175,-54.512542,9.67
19892,,64.00599,0.453897,7.16
91611,,280.25109000000003,54.926155,8.25
72529,,222.43448999999998,3.870745,7.36
100258,,305.01411,33.943062,8.31
10841,,34.889354999999995,-25.302577,8.95
72539,,222.4623,-41.431426,9.53
19919,,64.10925,-68.787573,8.27
10913,,35.1222,-30.170351,9.33
72550,,222.484395,24.720485,6.77
100260,,305.01973499999997,-51.658067,8.46
29306,,92.66949,-20.351896,8.2
20857,,67.04502000000001,-12.265246,8.02
19920,,64.11301499999999,-36.502369,8.72
10919,,35.152319999999996,63.873951,7.34
20859,,67.050645,22.332771,8.66
100265,,305.056785,0.740801,8.0
29307,,92.67792,-73.013067,7.64
20861,,67.05611999999999,45.045691,9.23
88396,,270.757125,-22.718494,6.73
10923,,35.166465,-73.312824,7.7
20881,,67.12563,73.693388,8.86
19932,,64.13853,-45.391127,8.62
29310,,92.69733,13.659469,6.93
72572,,222.57596999999998,-52.385342,7.78
100293,,305.12676,-39.957176,10.12
29331,,92.76456,-63.274178,9.15
20891,,67.15701,67.851182,10.25
88414,,270.778905,-28.560643,9.62
91697,,280.484925,-4.110665,9.44
59132,,181.88608499999998,-47.315524,9.99
100305,,305.15937,-58.729509,7.21
29336,,92.771415,40.535659,8.48
72585,,222.62889,-70.535153,8.12
88437,,270.83860500000003,56.933597,7.6
10951,,35.26113,42.943962,7.26
20929,,67.31810999999999,-42.198293,8.42
100316,,305.17634999999996,27.76178,7.75
91709,,280.540095,-69.038422,8.94
20937,,67.33899,-21.429253,8.78
19961,,64.203525,5.618486,12.19
29368,,92.85264000000001,-16.828567,8.19
20951,,67.38167999999999,17.893182,8.95
88449,,270.880395,-63.040965,8.89
91715,,280.543005,-41.907663,7.51
59210,,182.155215,26.493547,6.97
19962,,64.20591,-65.629804,8.97
29389,,92.90407499999999,-27.927973,7.66
72613,,222.702195,57.410957,7.78
88456,,270.90348,-58.302884,8.37
91727,,280.569825,14.43295,8.86
59270,,182.36524500000002,28.205013,9.48
19964,,64.210365,69.149948,10.18
91728,,280.57458,-7.337322,6.91
59300,,182.49399,-49.647495,10.55
88465,,270.953715,-26.839727,9.65
29435,,93.02286,29.492145,7.38
59308,,182.513655,-16.508488,8.43
19966,,64.21974,-48.515727,8.14
29442,,93.0582,-14.65002,9.49
21011,,67.59069000000001,51.61326,9.39
88485,,271.02102,46.442087,7.58
91757,,280.66119000000003,-49.939174,9.49
59356,,182.657475,-4.919036,10.42
19974,,64.25169,11.189837,10.85
91760,,280.67375999999996,-69.38704,7.85
21020,,67.61121,-43.212723,7.35
88486,,271.02546,47.40399,9.16
10996,,35.42778,-40.155219,9.56
59363,,182.68692000000001,-56.708226,8.4
19982,,64.27935,-22.318043,9.41
91769,,280.701525,75.880328,9.15
21029,,67.64013,16.194014,4.78
88491,,271.03722,-47.720192,7.69
11028,,35.50356,4.746756,8.26
59439,,182.88147,-51.359333,6.23
20031,,64.440525,-63.90508,11.44
91790,,280.75629,31.135597,7.91
59456,,182.924655,-30.603804,7.67
20046,,64.482105,58.790759,7.09
11037,,35.528940000000006,43.57849,8.35
59461,,182.94795,-50.956951,7.67
91804,,280.78512,-28.175067,9.47
59463,,182.95139999999998,77.440787,6.76
11040,,35.544255,-43.613455,8.92
59489,,183.00421500000002,28.536313,6.47
91807,,280.791105,-40.703545,8.6
59494,,183.01209,-49.821374,8.43
11046,,35.55165,-0.884852,5.42
59515,,183.08796,-59.515677,7.82
91838,,280.86009,3.785703,7.65
72723,,223.02661500000002,-56.931888,8.2
11059,,35.58702,-32.95197,8.36
59521,,183.099705,-32.078532,9.07
91851,,280.89243,-8.368266,7.06
21222,,68.24232,-16.543096,10.88
11068,,35.61942,-49.683495,9.29
21218,,68.27634,-12.543389,6.67
91862,,280.92424500000004,-40.058657,10.03
72821,,223.27005,-46.637265,8.15
11090,,35.70966,41.396297,5.81
72830,,223.29969,28.508272,7.96
91868,,280.931445,31.681726,9.13
21223,,68.28894000000001,-36.946048,8.74
11092,,35.71047,43.517697,7.69
59653,,183.507405,-59.396896,7.87
91890,,280.983555,12.168712,7.32
72848,,223.349085,19.152798,6.0
91898,,281.021445,38.533083,6.54
59661,,183.52863,60.449644,8.11
11129,,35.805029999999995,-64.066742,9.65
72864,,223.39828500000002,-62.356075,8.63
91927,,281.09739,44.889975,8.13
72876,,223.426965,-18.34457,10.89
11274,,36.303075,-20.63247,9.08
59689,,183.60912,-66.524587,7.43
91930,,281.10993,-52.247172,8.58
59737,,183.757785,9.987792,9.41
11278,,36.31554,37.118957,7.35
59741,,183.77401500000002,-42.257316,9.64
91982,,281.21925,-14.353114,9.06
59759,,183.8145,65.167382,8.62
11283,,36.340665,1.374123,8.81
59761,,183.81778500000001,-51.739211,8.75
91987,,281.23297499999995,-0.373434,6.89
59781,,183.867885,-62.539049,8.84
11302,,36.373470000000005,-67.768747,7.86
59790,,183.895515,-29.238464,9.38
92008,,281.29797,-61.095196,6.04
21314,,68.643,20.324668,9.93
11334,,36.459675000000004,-1.02736,10.64
21316,,68.646315,-2.082737,8.18
92025,,281.366505,-44.753745,8.69
72919,,223.54220999999998,-11.671971,9.18
11368,,36.610635,-2.273521,9.66
59805,,183.95376,42.731545,10.09
92046,,281.42238000000003,-42.425558,8.39
21326,,68.66055,-0.972358,8.91
11374,,36.624555,-16.736876,9.3
72953,,223.648395,30.063651,6.84
92053,,281.43661499999996,48.399347,9.63
59814,,183.990555,-31.769926,8.8
11480,,37.020795,59.479254,10.8
21332,,68.67585,17.748186,7.91
11489,,37.046175,-46.113408,9.75
72968,,223.68057000000002,37.425652,9.97
92118,,281.62219500000003,-0.963486,7.51
59854,,184.11604499999999,-50.143282,9.34
11541,,37.190775,29.687024,7.5
21347,,68.709045,24.244523,9.03
92153,,281.73564,59.331102,7.94
73008,,223.81033499999998,10.830284,8.83
92179,,281.80633500000005,-11.216276,8.77
59867,,184.16943,13.297076,8.84
92183,,281.82250500000004,1.73528,8.83
21349,,68.71797,-0.30805,8.47
92185,,281.824365,-25.216239,9.12
73021,,223.852725,-55.431468,7.91
92203,,281.872035,15.512717,7.33
59876,,184.19281500000002,18.61965,10.88
92227,,281.93712,-12.329739,7.5
73039,,223.9065,52.567257,7.82
92228,,281.93749499999996,28.643771,7.64
21400,,68.905665,-9.174938,8.52
11552,,37.214655,-24.812269,8.93
59894,,184.263915,48.43283,8.04
92238,,281.97918,-32.170108,9.69
73047,,223.93267500000002,76.306569,8.77
11588,,37.33977,30.865296,7.51
21511,,69.290385,-25.556284,8.78
92278,,282.091275,-4.935082,8.99
60033,,184.67542500000002,21.513607,9.25
11612,,37.44528,60.705348,9.39
21523,,69.325725,-72.476801,7.78
92293,,282.15797999999995,-3.106853,8.44
60042,,184.700325,-55.771968,8.88
11639,,37.53999,-43.244925,9.17
21531,,69.35088,27.759787,10.46
92393,,282.426975,15.934543,6.68
60054,,184.74,51.163891,9.58
11765,,37.95906,38.121849,7.0
21540,,69.37072500000001,-54.656312,9.38
92412,,282.488565,-52.122046,7.1
60057,,184.748175,-33.292223,7.75
11805,,38.064495,32.098665,7.58
21565,,69.43611,38.096856,9.69
92427,,282.539265,-33.59808,8.11
60071,,184.77294,32.754277,9.63
11823,,38.13612,29.311533,8.39
21587,,69.537225,71.469945,7.67
92442,,282.583485,-7.907617,6.82
60078,,184.797915,-61.136342,7.78
11832,,38.177234999999996,61.455991,7.91
60082,,184.808535,-71.917022,8.91
92449,,282.602205,24.106717,6.85
21595,,69.548205,-13.2583,7.33
11848,,38.23302,54.544479,7.89
73304,,224.709945,34.50276,8.64
92464,,282.65632500000004,-58.71027,8.99
60134,,184.981785,-48.316518,7.36
11853,,38.24664,1.664142,8.88
73323,,224.750805,-55.46494,8.77
92466,,282.662055,-0.360707,8.36
60136,,184.98852,-15.062722,7.94
11861,,38.266304999999996,-12.023346,9.35
73334,,224.79037499999998,-42.104194,3.13
92484,,282.735075,-49.586794,9.44
60145,,185.01189,17.285387,8.5
11863,,38.269259999999996,-14.716852,8.47
73346,,224.8347,46.81767,9.11
92496,,282.75513,34.393905,7.15
60161,,185.05629,37.902134,6.73
11878,,38.306415,59.999521,7.61
73354,,224.86332,-43.159833,6.1
92545,,282.881715,-62.647088,7.61
73378,,224.926545,32.064259,10.06
92548,,282.89547000000005,10.250441,10.6
21662,,69.76614,76.974368,8.11
92561,,282.92715,-55.147345,7.9
20063,,64.53378000000001,42.141159,6.22
92565,,282.93225,13.518577,8.07
21667,,69.77037,41.249999,8.72
92571,,282.953235,77.143667,8.4
20065,,64.54254,24.911066,8.63
92578,,282.972585,53.065815,7.78
73403,,225.01120500000002,65.476219,6.9
92585,,282.99018,-32.641692,9.66
21682,,69.814485,7.02899,9.43
92587,,282.991905,10.780243,8.09
20072,,64.56102,32.390454,7.68
92588,,282.997695,6.598663,8.99
21692,,69.85602,-56.888882,8.12
92621,,283.084425,-41.177134,9.16
20074,,64.56372,-52.902309,7.75
92630,,283.113435,-46.595119,5.51
73463,,225.21435000000002,52.401877,9.28
92631,,283.11429000000004,26.534928,8.24
20100,,64.634805,52.025382,7.68
92641,,283.152435,26.688931,7.98
73465,,225.22137,-4.455545,9.0
92647,,283.167825,6.907806,8.77
21712,,69.93027,51.208178,8.83
92660,,283.23145500000004,-15.329487,7.93
20109,,64.66669499999999,-52.860097,6.08
92671,,283.251855,-16.381475,7.01
73483,,225.25938,-64.576052,6.56
92678,,283.26934500000004,-49.656536,8.61
73492,,225.304605,-69.21864,8.15
92685,,283.292895,-23.367024,8.76
21721,,69.952245,-78.807042,9.32
92686,,283.297245,-4.732055,7.42
20149,,64.78611,-62.443647,8.15
92689,,283.30644,50.708221,4.92
73543,,225.467805,15.788384,8.84
92693,,283.308,10.179256,8.13
73587,,225.6249,-7.840426,6.59
92702,,283.340535,37.59506,8.75
73597,,225.65277,-43.452887,9.32
92704,,283.34157,-45.733765,10.07
73600,,225.662175,67.20986,9.06
92708,,283.35933,24.277999,8.45
73603,,225.674325,-67.310875,9.35
92722,,283.41549000000003,-68.798058,8.23
73610,,225.68847,20.441018,8.94
92724,,283.422825,5.464897,9.06
73627,,225.75313500000001,38.865897,8.66
92732,,283.452135,50.08346,8.26
73637,,225.777405,44.644518,6.59
92734,,283.45605,-37.976514,9.01
21804,,70.26246,29.727923,9.37
92739,,283.47574499999996,40.323767,7.85
73643,,225.792345,43.187476,9.82
92740,,283.48312500000003,-9.370311,7.04
73761,,226.167,-30.522118,9.02
92762,,283.54269,13.060806,8.47
21947,,70.75821,45.630398,8.63
92764,,283.548825,36.914387,8.64
21988,,70.89763500000001,27.6874,8.0
92770,,283.557285,-1.546866,8.43
73811,,226.292025,-40.56932,7.45
92797,,283.62984,12.057139,8.3
22003,,70.95102,32.865459,6.49
92805,,283.647465,-28.703745,8.28
22044,,71.10762,11.146137,5.39
92819,,283.68739500000004,3.46845,8.24
73848,,226.38895499999998,-38.568419,9.42
92826,,283.709265,1.197626,9.38
73860,,226.42321500000003,-55.677411,10.68
92831,,283.71741000000003,41.602723,5.46
20329,,65.32806,-33.836678,9.17
92834,,283.720755,-21.954005,9.42
22059,,71.17398,-37.12133,9.54
92841,,283.752345,-35.121109,8.52
20338,,65.360025,-20.901477,11.53
92859,,283.832115,22.922116,9.18
22094,,71.311515,61.65628,8.1
92864,,283.83555,-32.542846,8.38
20340,,65.361585,34.571116,7.42
92866,,283.84815000000003,-37.386603,6.48
73943,,226.653795,5.77508,8.28
92892,,283.899975,-34.644583,8.94
73946,,226.66036499999998,43.756017,8.77
92896,,283.92224999999996,25.69503,7.92
20365,,65.423385,-42.598353,8.85
92898,,283.93197,12.908359,9.21
22141,,71.46687,45.092379,8.96
92903,,283.940835,12.91477,9.99
20425,,65.63751,5.694206,9.19
92910,,283.95273,-39.399117,8.92
22782,,73.512705,17.026825,7.22
92915,,283.96539,-42.126566,8.47
74626,,228.718905,-18.630719,11.36
92927,,283.99506,-28.130231,8.06
22795,,73.561815,58.637044,8.07
92929,,284.00172,-25.045742,7.37
74635,,228.749355,-66.893652,7.91
92934,,284.015835,17.99534,6.64
22799,,73.56777000000001,18.232131,11.01
92943,,284.04126,7.935613,8.1
74637,,228.752025,-74.902199,10.84
92951,,284.061015,4.202132,4.98
22826,,73.68189,12.352201,7.13
92961,,284.088585,45.514784,9.29
74656,,228.826515,49.7509,9.24
92968,,284.10669,2.47119,6.14
22833,,73.695405,11.426006,5.18
92972,,284.113485,-31.689025,6.45
74675,,228.914055,-27.596288,6.79
92977,,284.13348,-48.992256,6.65
74681,,228.93909,-60.231685,7.88
92978,,284.133915,46.766273,7.09
74683,,228.939795,52.25389,9.35
92985,,284.15733,-48.075679,7.74
22866,,73.786275,-54.430836,7.53
93011,,284.222355,48.693987,9.62
74693,,228.970875,35.606687,9.43
93019,,284.257785,51.504262,8.29
22869,,73.79229,51.604592,7.05
93030,,284.270595,24.925117,9.89
74700,,228.99237000000002,2.030083,10.47
93033,,284.27574000000004,16.730751,8.54
22878,,73.819515,53.042774,8.86
93035,,284.27694,-47.578571,8.14
74706,,229.01538,-46.625401,8.24
93043,,284.2965,26.832035,9.04
20877,,67.10988,16.359672,4.96
93065,,284.356695,-13.101339,8.07
20884,,67.133835,1.380821,5.53
93068,,284.36863500000004,58.225026,6.47
22898,,73.87683,32.783944,7.18
93080,,284.410365,72.841137,11.29
74728,,229.08213,-18.62908,8.17
93091,,284.45151,-19.708707,8.01
20908,,67.219515,52.389404,7.8
93093,,284.464335,-1.939864,9.57
74739,,229.118745,16.44437,12.37
93104,,284.50791,38.266188,5.89
74751,,229.15435499999998,-68.303388,8.95
93106,,284.50946999999996,20.362786,8.84
74753,,229.157955,-67.660701,8.99
93114,,284.52723000000003,-30.825041,7.33
74763,,229.196145,75.259376,8.15
93133,,284.58747000000005,39.295653,8.42
74770,,229.218825,57.378709,9.1
93168,,284.66461499999997,-30.791814,8.63
74772,,229.222455,-49.57154,9.82
93177,,284.69412,40.679194,6.2
74779,,229.241565,-30.367398,9.31
93180,,284.69712,-5.634837,7.25
74792,,229.27102499999998,28.848422,9.25
93187,,284.71925999999996,69.531292,6.52
74810,,229.328625,42.565876,7.48
93192,,284.727375,36.884412,9.25
21031,,67.64019,-20.893134,9.13
93194,,284.735925,32.689557,3.25
22964,,74.12089499999999,29.99496,9.78
93196,,284.745825,-27.652072,9.08
74839,,229.41618,-36.921006,8.68
93202,,284.77284000000003,-15.860005,8.02
21036,,67.65567,13.724402,5.4
103991,,316.039725,-35.802085,9.25
93206,,284.780895,-48.274466,11.13
74852,,229.44465,-65.776525,9.19
93207,,284.781045,-28.59268,8.66
21053,,67.69497,16.148696,6.5
29452,,93.09018,38.782806,9.8
74855,,229.45197000000002,13.173606,8.67
29456,,93.09381,61.467606,9.23
21084,,67.783485,7.332213,7.86
29459,,93.11252999999999,-24.522559,8.83
74860,,229.471815,-24.982012,8.52
29477,,93.16248,-69.240086,8.15
21094,,67.80489,23.346064,7.07
29481,,93.17367,51.686343,7.99
21423,,68.991375,-71.945201,9.06
29514,,93.26253,-56.356031,8.95
75084,,230.152095,-5.119742,6.6
29520,,93.280815,-15.493398,8.67
23410,,75.472125,19.966009,9.18
29523,,93.29994,48.467761,8.13
23428,,75.530805,-71.336976,10.75
29536,,93.35286,-15.384143,6.85
21553,,69.42005999999999,52.893614,8.62
104019,,316.101255,-19.854991,4.82
29549,,93.39603,-13.46673,9.23
75241,,230.621145,-20.726092,10.02
29561,,93.42402,-51.667543,6.85
23436,,75.56622,24.029163,8.36
104048,,316.18906499999997,2.269771,6.34
29581,,93.502095,33.244275,6.59
21557,,69.42842999999999,-2.646506,7.15
29582,,93.502695,38.841077,10.37
75271,,230.6835,2.197805,8.4
29586,,93.515955,-33.193973,9.28
23441,,75.57933,-1.198722,10.92
104094,,316.34365499999996,27.270607,8.59
29587,,93.525795,20.169705,8.62
21569,,69.461145,56.117268,8.67
29601,,93.573615,-17.480021,7.91
75280,,230.710635,52.15312,8.55
29607,,93.585975,-10.067639,8.82
23450,,75.611325,-43.50688,9.74
29639,,93.692595,57.774711,7.57
21575,,69.4764,7.317625,7.0
29644,,93.70108499999999,-19.728858,8.7
75289,,230.74086,-77.52977,8.43
104147,,316.50273,76.872869,8.78
29648,,93.70695,-12.342935,9.1
23465,,75.67421999999999,-55.671203,8.98
29654,,93.71793,-0.415122,8.3
21588,,69.53934000000001,16.033291,5.78
104148,,316.504755,-30.12512,5.69
29656,,93.72729,-28.740701,8.39
23473,,75.685635,3.457704,7.32
104151,,316.51221,-61.562399,9.84
29664,,93.74040000000001,75.355996,9.57
75304,,230.788965,-36.858489,4.54
29673,,93.77517,-71.702768,6.62
23474,,75.68742,-22.795052,5.74
104176,,316.605345,59.439237,7.55
29679,,93.78501,-20.272186,5.88
21610,,69.588915,42.411559,9.94
29682,,93.797595,-62.369968,8.32
21618,,69.620085,-19.640851,7.13
104189,,316.639245,-0.105016,6.92
29687,,93.81432,22.301135,8.78
23501,,75.79171500000001,-47.744504,9.69
29689,,93.823005,22.29495,10.3
23502,,75.79884,-50.321983,7.88
104215,,316.713645,40.31963,8.24
29692,,93.82384499999999,-18.477163,5.99
23510,,75.824775,1.699545,8.9
29705,,93.858945,-9.035757,6.09
23517,,75.842025,-19.500458,8.61
104221,,316.7187,-24.652214,8.62
29722,,93.91046999999999,-19.804709,8.2
23518,,75.84747,53.12847,9.96
29726,,93.91391999999999,67.151191,9.12
21653,,69.735465,-27.911614,7.94
29728,,93.9174,6.066166,6.07
75377,,231.04713,-62.677102,9.19
104233,,316.78164,38.314919,7.95
29749,,93.97827,27.861774,8.01
21657,,69.74545499999999,36.54653,7.73
29762,,94.01172,-50.977172,8.94
75384,,231.067305,24.043921,8.98
104246,,316.80882,-38.904077,8.46
29795,,94.09776,53.485054,8.81
23538,,75.926175,-23.034241,10.65
29798,,94.09914,17.181607,6.39
21670,,69.77565,7.870976,5.38
104256,,316.82295,-57.032328,8.82
29804,,94.13058,-40.531859,8.65
75399,,231.09114,14.090825,8.98
29814,,94.178925,47.060346,9.18
23555,,75.97479,-41.74495,6.3
104276,,316.874595,-19.088253,6.69
29831,,94.22406,-23.907337,10.08
75421,,231.13812,-34.06522,9.32
29836,,94.23519,-29.870009,8.19
23567,,76.00524,-2.857792,8.16
104297,,316.93623,-17.455902,6.18
29849,,94.276185,15.850564,7.29
75428,,231.151815,43.31101,9.06
29853,,94.29375,50.389573,10.05
23577,,76.042155,85.258847,9.19
104341,,317.055585,-16.726701,8.11
29863,,94.32576,-21.742522,8.2
75429,,231.15798,-5.291927,10.13
29876,,94.36035,58.826511,7.36
23583,,76.06068,30.494588,6.14
104353,,317.109585,-14.904331,8.49
29877,,94.37102999999999,-26.023759,8.77
75433,,231.16374000000002,-25.666957,7.3
104361,,317.123445,47.257049,7.91
29883,,94.39209,79.329937,7.92
23588,,76.08897,8.205172,8.44
29888,,94.40592,-24.444724,7.49
75423,,231.19065,-17.127581,11.62
104394,,317.23339500000003,-6.329637,8.24
29902,,94.44041999999999,29.219684,7.73
23593,,76.09331999999999,-10.149629,9.69
104418,,317.286015,35.0435,8.35
29923,,94.496355,-29.643137,9.27
75441,,231.19227,11.769651,8.48
29936,,94.53528,-6.725379,6.79
23604,,76.13649,-44.947693,8.88
104432,,317.322555,-13.302505,10.87
29966,,94.624005,-14.598316,8.37
75458,,231.23241000000002,58.966065,3.29
29982,,94.66813499999999,9.047183,6.24
23618,,76.16956499999999,-17.941429,8.47
104448,,317.37021000000004,55.692722,8.09
29995,,94.710975,-65.113467,9.51
75465,,231.246105,30.057594,9.27
30014,,94.74846,12.701424,7.41
23629,,76.20452999999999,13.308864,7.62
104463,,317.41204500000003,42.433166,7.82
30016,,94.749765,-15.403654,8.52
75482,,231.296625,-47.217431,6.57
30019,,94.75767,17.325259,6.27
23642,,76.22392500000001,17.782754,9.21
104473,,317.45127,-44.461303,10.12
30023,,94.770015,47.394033,6.83
21742,,70.02822,33.134103,8.63
30031,,94.79157,56.526592,6.9
75533,,231.46818000000002,17.563058,9.13
104486,,317.49697499999996,26.615258,8.13
30033,,94.798095,66.64974,8.7
23648,,76.24083,60.179408,7.87
30034,,94.80378,-58.054311,9.13
21770,,70.140585,-41.863752,4.44
104488,,317.50169999999997,-53.054984,11.65
30046,,94.830405,23.469405,6.91
23659,,76.26732000000001,-1.311351,9.09
104496,,317.5173,30.441882,9.97
30047,,94.83564,-27.101677,11.21
75540,,231.48943500000001,-58.616799,9.28
104497,,317.518335,-54.747323,8.91
80250,,245.75109,-61.688761,8.3
23672,,76.328595,-56.781518,8.06
104522,,317.58573,-53.703973,9.76
80276,,245.79700499999998,-21.283266,9.14
75548,,231.51297,21.459927,9.09
104531,,317.62023,15.252531,8.07
80277,,245.79739500000002,-34.92495,7.17
23677,,76.34329500000001,62.147998,8.88
104534,,317.627655,-22.477442,7.42
80292,,245.85032999999999,23.955925,9.64
75552,,231.52236000000002,-21.380235,6.97
104538,,317.630475,10.048922,6.07
80305,,245.91636,-41.074058,7.39
23679,,76.34794500000001,-57.195029,7.63
104557,,317.69557499999996,-9.354074,6.27
80324,,245.986335,-33.199396,6.45
75553,,231.52266,-25.617004,8.66
80326,,245.989395,30.61387,9.37
23706,,76.445115,-6.801784,8.17
104683,,318.07296,-27.904535,7.92
80350,,246.04284,22.369316,9.24
75554,,231.52464,-11.6988,8.45
80352,,246.04711500000002,7.459182,7.99
23722,,76.49847,-27.575679,9.24
104697,,318.12228,45.860025,7.81
80357,,246.05566500000003,17.370721,9.13
75558,,231.52857,-39.88901,7.38
80360,,246.06692999999999,45.944459,7.91
23726,,76.511715,42.836959,8.51
104708,,318.153045,-21.01194,7.91
80363,,246.06821999999997,-56.054715,7.96
75597,,231.68487,-60.614653,8.81
104763,,318.354585,38.402214,7.77
80378,,246.108315,-17.745257,9.66
23728,,76.521885,3.78848,7.43
80403,,246.172365,-17.56087,8.6
75602,,231.69639,28.667751,9.01
104781,,318.400425,45.168755,7.33
80433,,246.272805,53.126575,8.36
21792,,70.21713000000001,7.942254,9.92
80434,,246.27693000000002,31.741204,8.83
23748,,76.56873,56.612631,8.8
80435,,246.27812999999998,24.056573,7.76
75634,,231.79338,84.825237,6.87
80442,,246.312525,-9.864826,8.38
21807,,70.27057500000001,50.066321,8.09
80450,,246.33016500000002,1.218738,8.7
21815,,70.314555,-13.940335,8.06
80457,,246.346635,42.520016,7.78
23761,,76.602255,-56.231445,8.45
80467,,246.37167,71.384578,7.09
75676,,231.918135,42.881377,7.48
80468,,246.37167,43.730261,11.87
21837,,70.425135,-12.475786,6.64
80474,,246.39618,-23.405213,7.27
23777,,76.65308999999999,-13.122622,6.04
80477,,246.4092,-10.084104,8.09
75695,,231.95727,29.105703,3.66
80481,,246.43155000000002,8.696603,8.9
75700,,231.975825,69.243701,9.69
80492,,246.46167,5.701917,8.49
23850,,76.90464,32.764027,7.45
80495,,246.46765500000004,-14.024386,9.48
21851,,70.47754499999999,-44.915937,8.72
80502,,246.49684499999998,-1.091632,10.3
75707,,232.004235,-75.929604,8.39
80520,,246.56949,-78.565287,8.97
23868,,76.946025,-33.865129,12.66
80524,,246.57750000000001,-11.486188,8.49
21886,,70.573875,47.586704,7.97
80526,,246.585705,-54.445624,9.51
21885,,70.57386,-60.40708,8.76
80530,,246.59850000000003,64.462328,10.29
21903,,70.654275,58.909283,7.96
80542,,246.66303000000002,5.333999,7.82
21907,,70.656705,36.311573,7.89
80548,,246.68032499999998,10.990536,6.68
75719,,232.04147999999998,-70.735103,9.48
80562,,246.73254,-50.366566,8.41
23902,,77.0295,-21.471482,8.58
80589,,246.80923500000003,31.934179,9.86
23905,,77.035845,-9.106586,8.63
80598,,246.83892,6.270759,8.98
75729,,232.05738,-11.448869,7.75
80605,,246.872625,-66.338165,8.23
21936,,70.73895,2.418445,7.85
80628,,246.950775,-8.371731,4.62
23938,,77.16351,13.966369,8.92
80629,,246.95408999999998,-41.30826,8.12
75734,,232.08424499999998,26.50923,8.66
80641,,246.977655,25.984353,6.88
21940,,70.74501,-24.301246,7.51
80652,,246.99627,-46.250831,7.0
23960,,77.24784,10.415823,9.35
80651,,246.996345,-73.021804,7.64
75744,,232.114005,45.179062,10.85
80658,,247.01069999999999,-13.102913,8.65
21965,,70.821675,-23.628348,7.12
80661,,247.03372499999998,-51.274827,8.4
75824,,232.34627999999998,-40.163873,8.81
80663,,247.034625,-46.901189,10.2
24032,,77.49652499999999,10.892523,7.95
80666,,247.03888500000002,76.233466,8.06
21982,,70.88133,-41.753557,7.77
80667,,247.04913,60.680286,8.82
75838,,232.38118500000002,-46.907012,7.83
80674,,247.063065,-59.928859,8.39
24070,,77.577345,-21.773562,8.76
80681,,247.08247500000002,25.515399,8.97
21990,,70.90024500000001,-56.373261,8.51
80698,,247.14738,-9.325517,10.5
75871,,232.46124,18.499866,7.21
80725,,247.219485,18.414055,6.98
24083,,77.602845,49.993695,9.65
80737,,247.24672500000003,48.219171,8.67
22030,,71.04324,-38.705127,9.53
80740,,247.26537000000002,-70.502325,9.22
24087,,77.615955,-32.05918,7.95
80745,,247.28991000000002,-5.451117,8.65
22033,,71.05341,62.075351,10.13
80750,,247.30909499999999,-35.472416,8.65
24105,,77.667615,49.68761,9.41
80761,,247.347135,43.015707,7.82
120001,,77.67678000000001,-20.750775,10.52
80762,,247.348005,68.93117,8.89
75939,,232.65105,-20.728553,6.2
80768,,247.357245,-13.570369,7.09
24113,,77.685615,25.141504,8.46
80803,,247.4943,28.539249,9.03
24114,,77.685795,-25.910463,6.4
80805,,247.509165,-0.800708,8.02
75971,,232.73096999999999,8.579092,6.57
80829,,247.59714,-37.972548,7.72
24135,,77.75047500000001,52.767496,8.77
80837,,247.61858999999998,4.178224,7.27
75998,,232.81221,-65.540977,8.0
80842,,247.63352999999998,-14.546207,8.72
22051,,71.138655,42.242884,10.22
80845,,247.642785,20.144765,9.48
24160,,77.82561,29.729947,7.11
80847,,247.65378,43.545362,7.65
22076,,71.23144500000001,-20.273778,8.12
80868,,247.69329000000002,-28.336845,10.19
24164,,77.836365,28.991586,8.05
80869,,247.69885499999998,-10.798264,8.92
22081,,71.24128499999999,-63.229715,6.46
80881,,247.728195,-17.797979,9.95
76092,,233.10881999999998,-54.719597,8.42
80884,,247.730085,30.940888,7.17
22083,,71.2614,-62.493198,8.95
80891,,247.77294,-7.540897,7.88
76094,,233.114505,8.577042,8.24
80903,,247.82481,11.997911,10.52
22087,,71.28201,-33.031253,8.09
80919,,247.86027,-31.817202,9.3
76098,,233.12874,-38.071189,7.5
80928,,247.87743000000003,-40.837258,9.8
22129,,71.436165,10.274298,9.44
80929,,247.88022,42.162614,7.67
76126,,233.230095,-16.852844,5.53
80945,,247.92403500000003,-41.817145,5.31
22150,,71.49645,-66.078703,7.39
80953,,247.94679000000002,45.598281,5.61
24237,,78.05883,-78.98634,9.08
80955,,247.95120000000003,-42.740217,8.65
22157,,71.50725,11.705591,5.35
80974,,248.033685,-12.431642,6.98
24258,,78.11032499999999,30.217824,8.61
80985,,248.08303499999997,24.849082,7.76
22173,,71.562405,-9.477551,9.3
80992,,248.10895500000004,-20.752142,8.3
24268,,78.12385499999999,-17.452479,8.58
80994,,248.12277,16.847648,7.51
22181,,71.58489,55.655098,7.18
81013,,248.164245,11.887598,8.9
